,target4
CC(C)OC(=O)NC1=CC=CC=C1,0.12195543
CCCC(CCC)C(=O)[O-],0.027125916
CC1=C(C2=CC=CC=C2C(=C1)OC(=O)C)OC(=O)C,0.78712314
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,0.91944087
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NN=C3C(=CC4=CC(=CC(=C4C3=O)N)S(=O)(=O)[O-])S(=O)(=O)[O-])C)NN=C5C(=CC6=CC(=CC(=C6C5=O)N)S(=O)(=O)[O-])S(=O)(=O)[O-],0.26794362
C1=CC(=C2C(=C1[N+](=O)[O-])C(=O)C3=C(C=CC(=C3C2=O)O)[N+](=O)[O-])O,0.8770574
C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O,0.8851759
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,0.8909666
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,0.871782
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,0.94030356
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,0.77722937
C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,0.28032762
CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0.81930995
CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,0.778501
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,0.554929
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,0.0761928
C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCOC4=CC=C(C=C4)F,0.92088795
C[Hg]Cl,0.66659176
C1=NC2=C(N1)C(=S)N=CN2,0.7375826
[Hg+2],0.59288234
CC(C)CCOC(=O)C=CC1=CC=C(C=C1)OC,0.09233608
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)Cl,0.75722545
C1CN2CCC1/C(=C(/COC3=CC4=C(C=C3)C5=CC=CC=C5N4)\F)/C2,0.7815156
CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0.679473
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2Br,0.61685175
COP(=O)(OC)SCN1C2=NC=C(C=C2OC1=O)Cl,0.8505201
CC1=C(C=CO1)SSC2=C(OC=C2)C,0.6000204
CCCCCC1=CC=CO1,0.59393084
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,0.2759448
C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,0.906674
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.79732364
[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-],0.75695264
C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,0.9445719
CC1COC2=CC=CC=C2N1C(=O)C(Cl)Cl,0.88109773
CC(CN)N,0.08592855
CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N,0.41771176
CC1(CC(=O)C2=CC=CC=C2C1=O)S(=O)(=O)[O-],0.7727501
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,0.6843208
C=CC(=O)OCCN1C(=O)N(C(=O)N(C1=O)CCOC(=O)C=C)CCOC(=O)C=C,0.83499426
C=C[C@H]1CN2CCC1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,0.38762456
CC1=NC2=C(C=C(C=C2)NC(=O)NC3=CC4=C(C=C3)N=C(C=C4N)C)C(=C1)N,0.3323761
C1=CC=C(C(=C1)C(=O)O)O.C1=CC2=C(C(=C1)O)N=CC=C2,0.60944533
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,0.39754462
CC1=NC=C(C(=C1O)CN)CO,0.0323058
C[C@H]1C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@@H]2CCN=C(N2)N)CNC(=O)C[C@H](CCCN)N,0.15679416
CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.C1=CC=C2C(=C(C(=CC2=C1)C(=O)O)[O-])CC3=C(C(=CC4=CC=CC=C34)C(=O)O)[O-],0.9080179
C(C(CO)(CO)N)O,0.017862068
C1=C(C=C(C=C1C(=O)Cl)C(=O)Cl)C(=O)Cl,0.7890728
CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl,0.60549855
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,0.5295189
COC(=O)C1=CC=C(C=C1)CBr,0.61814153
C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,0.8473829
CN(C)C(=N)N=C(N)N,0.032875594
CCCC[Sn](CCCC)(OC(=O)C)OC(=O)C,0.879766
C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,0.7595497
CN1C(=S)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.46426186
CC(C#CC(C)O)O,0.14648734
COC1=C(C=C(C=C1)N)N,0.8478826
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C\2/C(=O)N=C(S2)N,0.910528
C1=CC(=CC=C1N=C=O)Cl,0.51328856
CCCCC(CC)COC(=O)C1=CC=CC=C1O,0.052910883
C1=CC(=S)N(C=C1)[O-],0.6435398
CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C,0.9391315
C(C(=O)CCl)Cl,0.579697
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,0.751646
CCC(=NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C)[O-],0.40151623
CC(=O)CC(=O)NC1=CC2=C(C=C1)NC(=O)N2,0.3362184
C1=C(C(=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)C(F)(F)F,0.26149485
C1=CC(=C(C=C1C(F)(F)F)N)S,0.42854118
CC1=C(C(=CC=C1)CC2=CN=CN2)C,0.148555
CC1=C(C(C(=C(N1)COC(=O)N)C(=O)OC(C)C)C2=C(C(=CC=C2)Cl)Cl)C(=O)OC,0.8975587
C1CN(CCN1CCCC(=O)NC2C3=CC=CC=C3CSC4=CC=CC=C24)C5=CC=C(C=C5)F,0.30818522
C1=CC(=CC=C1C=O)Cl,0.031134335
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,0.8804213
CCN(CC)C1=CC=C(C=C1)N,0.86898506
C1=CC=C(C=C1)C2=CSC(=N2)NN,0.8668846
C1=CC(=CC=C1C2=CSC(=N2)NN)N,0.8342514
CC1=CC=CC=C1CO[C@H]2C[C@@]3(CC[C@]2(O3)C)C(C)C,0.4527969
C1=CC(=CC=C1C(=O)O)NN,0.013918273
CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,0.9134216
CCC1=CC=CC(=C1N([C@@H](C)COC)C(=O)CCl)C,0.78993344
C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=CC=C3C(=O)O,0.90331423
CCOC1=CC=C(C=C1)[N+](=O)[O-],0.23225494
CC1=CC(=CC=C1)N=NC2=CC=C(C=C2)N(C)C,0.9126601
CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O,0.58712727
C1CCC(C(C1)C(=O)OCC2CO2)C(=O)OCC3CO3,0.86557657
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,0.45883626
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F,0.6165363
CCCCCCCCCCCCCCCCCCOCC(CO)O,0.2493161
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,0.4951479
C1CC(C(CCC(C(CCC(C1Br)Br)Br)Br)Br)Br,0.89697057
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,0.62891096
CC(=O)NC1(CCN(CC1)CC[C@]2(CN(C(=O)CO2)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=CC=C5)F.C(CC(=O)O)C(=O)O,0.39536694
CCCOC1=C(C(=C(S1)C(=O)N2CCC(CC2)C3=C(C=CC(=C3)CN)F)C)Br,0.646475
CCOC(=O)C1=CC=C(C=C1)C2CCC(CC2)NC[C@@H](COC3=CC(=C(C=C3)O)NS(=O)(=O)C)O,0.29024014
CCCCCCCCCCCCCCCCN,0.10842112
CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CCN(C)C)C,0.4783787
COC1=C(C=CC(=C1)C=C2CCCC(=CC3=CC(=C(C=C3)O)OC)C2=O)O,0.9563375
CN(C)C1CSSSC1,0.38786015
COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.84962755
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,0.33549657
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N\O)/CC[C@H]34,0.70328474
CC[C@H](C)[C@@H](C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]3CCC(=O)N3,0.116788894
CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,0.8739659
CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0.7003511
CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,0.46862155
C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br,0.8749241
CCN(CC)O,0.078169376
CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,0.73138857
CCCCCC1=CC2=C(C(=C1)O)C3=C(C=CC(=C3)C)C(O2)(C)C,0.84766376
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],0.15011051
C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2SSC3=CC=CC=C3NC(=O)C4=CC=CC=C4,0.8792889
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,0.3577832
CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,0.55649257
C1=CC=C(C=C1)NC2=CC=C(C=C2)N=O,0.85036016
COC1=CC(=C(C=C1C=O)OC)OC,0.06936249
C[C@@H]1CCC[C@@H](N1CCCC(C2=CC=CC=C2)(C3=CC=CC=N3)O)C,0.4698643
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,0.950908
C1=CC(=CC=C1C2=CC=C(C=C2)N)N,0.90348756
C1=CC(=C(C=C1C(Cl)(Cl)Cl)Cl)Cl,0.6154103
COC1=C(C=C(C=C1)C=O)O,0.03936106
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,0.08800147
C=CC(=O)NCNC(=O)C=C,0.40852618
C(SC#N)SC#N,0.69287395
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,0.26722455
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,0.824889
CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,0.82121086
CC1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)OC)O,0.675991
CN1C(=O)CN2CCC3=CC=CC=C3C2C4=C1C=CC(=C4)Cl,0.84019065
CCCCCCCCCCCCCC(=O)OCC(CO)O,0.14143707
C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2=O)CO)O,0.9059268
C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,0.38777158
CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,0.11532132
CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,0.20735262
C1=CC(=C(C=C1N)C(F)(F)F)[N+](=O)[O-],0.11777304
CCOC(=O)C1=CC(=C(C=C1)O)O,0.10001817
C1CNCCC1(C2=CC=C(C=C2)Cl)O,0.19990201
C1CN(CCN1)C2=CC=CC=C2Cl,0.6344659
C1CN(CCN1)C(=O)C2=CC=CO2,0.05380273
CC(=O)C1=CC(=C(C=C1)O)C(=O)N,0.0740501
CCCC(=O)NC1=CC(=C(C=C1)O)C(=O)C,0.102915555
C1CNCCC1(C2=CC=CC=C2)O,0.06538942
CCOC(=O)C1=CC=CC=C1C,0.05363176
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.66849315
CC[Sn](CC)(CC)Br,0.8085146
C1=CC=C2C(=C1)C(=NC2=N)N,0.76751715
CC(=C)C(=O)OCCCCOC(=O)C(=C)C,0.08758148
C1C(O1)COCCOCC2CO2,0.45028356
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,0.9622584
CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,0.763769
C1=CC(=C(C=C1Cl)SC2=C(C=CC(=C2)Cl)O)O,0.9252791
CCOC1=CC(=C(C=C1C(=O)C)OCC)OCC,0.06787174
CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)C,0.709795
CC(C)(C)C1=CC(=C(C=C1)OP(=O)(NC)OC)Cl,0.7572037
CCOP(=S)(OCC)SCSCC,0.04071971
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,0.88144165
CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,0.2094328
C1=CC=C(C=C1)NN=NC2=CC=CC=C2,0.76070756
C1CC1(C(=O)NC2=C(C=C(C=C2)Cl)Cl)C(=O)O,0.90503186
C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl,0.8597341
CNC1=NC=NC2=C1NC=N2,0.7927685
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl,0.85100466
C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,0.93153894
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N,0.74911475
C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,0.88333094
CC1(CO[C@H](CN1)CC(=O)O)C,0.07444986
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N,0.13570975
CCOC(=O)C1=NOC(C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.55867016
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,0.9058986
CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,0.9195591
CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,0.52564865
CCCCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,0.79305565
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,0.5926464
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I,0.6667644
CO/N=C(\C1=CSC(=N1)N)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-],0.23307355
C1=CC=C(C=C1)CCCOC(=O)C=CC2=CC=CC=C2,0.55611134
CCCCCOC(=O)CCCC,0.03456896
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,0.78397244
CC=CC=CCOC(=O)C(C)C,0.44739425
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,0.8302044
C(C[C@@H](C(=O)O)N)CN,0.012066034
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.8562357
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0.77312523
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O,0.5315249
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,0.17953458
CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,0.09970479
CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],0.90301085
C1CCN(C1)CCCl,0.028422005
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,0.29644933
CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0.93601495
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,0.16123572
C1=C(OC(=C1)[N+](=O)[O-])/C=N\NC(=O)C2=CC(=CC(=C2O)[N+](=O)[O-])[N+](=O)[O-],0.7456168
CCOC1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N,0.86085993
CC(C1=CC=CC=C1)NNC(=O)C2=CC=CC=C2,0.77048707
C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,0.6446378
CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC,0.83554435
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,0.22956744
COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)OC,0.08263207
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.4469377
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,0.083660476
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3,0.22819573
C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,0.78296477
C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,0.51892984
CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.19956279
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,0.5534066
C=CC(=O)OCC(COC1=CC=CC=C1)O,0.4341372
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCCC4)CCC5=CC(=O)CC[C@H]35,0.77278566
CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2,0.39403257
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl,0.16416042
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2C)F)C(=O)O,0.5316199
COCCOCC(OC)OC,0.045837015
C1CN(CCN1)C2=CC=CC=C2,0.096214674
CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,0.7845103
CCOC(=O)C1=CC=C(C=C1)NC(=O)CN2CCCCC2,0.45950693
CC(C(C1=CC=CC=C1)O)N(C)CCOC(C2=CC=CC=C2)C3=CC=CC=C3,0.5567643
C1CC12CN(C[C@@H]2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5C[C@H]5F)F,0.09785206
C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl,0.7484509
CC1=NC2=C(CC3=C(O2)C=CC(=C3)C(C)C(=O)OCC(=O)N(C)C)C=C1,0.70086503
