,target11
CN1CCC2=CC=CC3=C2[C@H]1CC4=C3C(=C(C=C4)O)O,0.8961196
COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,0.57154727
C1=CC=C(C(=C1)C(=O)O)[O-],0.24292353
CCN1CCC2=C(CC1)OC(=N2)N,0.13897845
CC(C)(C)[C@@]1(CCN2C[C@H]3C4=CC=CC=C4CCC5=C3C(=CC=C5)[C@@H]2C1)O,0.5510747
C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO,0.52192765
C1=C(C=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])C(F)(F)F,0.7108345
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,0.8205534
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,0.7499747
CC[C@H]1[C@@H]2C[C@H]3[C@H]4[C@@]5(C[C@@H](C2[C@H]5O)N3[C@@H]1O)C6=CC=CC=C6N4C,0.46682355
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O,0.3336768
CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC,0.5315556
C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,0.18242094
CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2,0.85525703
CNCC(=O)C1=CC(=C(C=C1)O)O,0.48364523
C1=CN=CC(=C1N)N,0.08065202
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,0.7986529
CC1=CC(=C(C=C1)N)N,0.95757383
C(CC(=O)O)C(=O)CN,0.032311674
C1=CC=C(C=C1)NO,0.4217205
C1=CC(=C(C=C1Cl)Cl)CCl,0.42875627
CC(C)OC1=C(SC2=C1C=C(C=C2)OC)C(=NC3=NNN=N3)[O-],0.81756926
C1CN(CCC1(C2=CC=C(C=C2)F)O)[C@@H]3COC4=C([C@@H]3O)C=CC(=C4)O,0.8050616
C1CCC(C1)(C(=O)NO)N(CCC(=O)O)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)F,0.43000284
CC[C@H](C)[C@@H](C(=O)O)N1C(=O)C2=CC=CC=C2S1,0.7060874
CN1C[C@@H]2[C@@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,0.3200062
CCCCCCCCCC(=O)O,0.043362208
CC(C)(C1=CC=CC=C1)O,0.11963925
C1=CC=C(C(=C1)CCl)Cl,0.15099117
CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],0.7312387
CCCC[P+](CCCC)(CCCC)CCCC,0.2561503
CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3,0.72519165
CCCCN(CCCC)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C,0.84095323
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,0.50825703
CC1=C(C2=CC=CC=C2C(=C1)OC(=O)C)OC(=O)C,0.8725769
CC1=CC(=CC(=C1)OP(=O)(OC2=CC(=CC(=C2)C)C)OC3=CC(=CC(=C3)C)C)C,0.709183
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,0.7485775
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NN=C3C(=CC4=CC(=CC(=C4C3=O)N)S(=O)(=O)[O-])S(=O)(=O)[O-])C)NN=C5C(=CC6=CC(=CC(=C6C5=O)N)S(=O)(=O)[O-])S(=O)(=O)[O-],0.57888705
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,0.96161777
C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,0.5145251
CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0.76026607
CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,0.56160986
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,0.70104533
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,0.46281484
C[Hg]Cl,0.79995346
[Hg+2],0.779529
CCCCCCCCCCCCN=C(N)N,0.10796214
C1[C@@H]([C@@H]([C@H]([C@@H]1O)/C=C/[C@H](COC2=CC(=CC=C2)Cl)O)C/C=C\CCCC(=O)[O-])O,0.39797094
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)Cl,0.86092407
C1CN2CCC1/C(=C(/COC3=CC4=C(C=C3)C5=CC=CC=C5N4)\F)/C2,0.75063175
CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0.8247546
CCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.559571
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2Br,0.8640082
CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,0.45289367
COP(=O)(OC)SCN1C2=NC=C(C=C2OC1=O)Cl,0.8634202
CC1=CC(=C(C=C1)NN=C2C(=O)C=CC(=NNC3=CC=C(C=C3)S(=O)(=O)[O-])C2=O)C,0.70561635
C1=NN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,0.6877136
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,0.80015016
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.832986
[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-],0.8088824
CC(C)COC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,0.38959876
CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN(C)C)C,0.42992023
CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N,0.4795621
CC1(CC(=O)C2=CC=CC=C2C1=O)S(=O)(=O)[O-],0.8630068
CC1=NN=C2N1C3=C(C=C(S3)CCC(=O)N4CCOCC4)C(=NC2)C5=CC=CC=C5Cl,0.5334632
CC1=C(C(=C(C=C1Br)Br)OC)Br,0.24123831
C=C[C@H]1CN2CCC1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,0.39157814
CC1=NC2=C(C=C(C=C2)NC(=O)NC3=CC4=C(C=C3)N=C(C=C4N)C)C(=C1)N,0.6349931
C1=CC=C(C(=C1)C(=O)O)O.C1=CC2=C(C(=C1)O)N=CC=C2,0.80824554
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,0.63358337
CC1=NC=C(C(=C1O)CN)CO,0.27731967
C(CS)C(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.745565
C[C@H]1C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@@H]2CCN=C(N2)N)CNC(=O)C[C@H](CCCN)N,0.39298576
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,0.5089059
CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,0.4830461
COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3CC4CCN3C[C@@H]4C=C)O,0.88129056
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,0.4864335
C(C(CO)(CO)COCC(CO)(CO)CO)O,0.17043881
CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl,0.8397868
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,0.5486247
CN1CCC2=CC(=C(C=C2[C@@H]3[C@@H]1CCC4=CC=CC=C34)O)Cl,0.49468
C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,0.72872674
CC(C)OS(=O)(=O)C,0.03445267
CN1C(=S)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.6175852
CCC(CC1=C(C(=C(C=C1I)I)O)I)C(=O)O,0.3302307
CC(C#CC(C)O)O,0.2526832
CCCCC(CC)COC(=O)C1=CC=CC=C1O,0.22905925
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,0.45960256
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)[O-])C,0.7308348
C(C(=O)CCl)Cl,0.5953691
C=CC1=CC=C(C=C1)S(=O)(=O)[O-],0.72282743
C1=C(C(=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)C(F)(F)F,0.5324285
C1=CC(=C(C=C1C(F)(F)F)N)S,0.7322181
CC1=C(C(C(=C(N1)COC(=O)N)C(=O)OC(C)C)C2=C(C(=CC=C2)Cl)Cl)C(=O)OC,0.9418776
C1CN(CCN1CCCC(=O)NC2C3=CC=CC=C3CSC4=CC=CC=C24)C5=CC=C(C=C5)F,0.6178338
C1=CC(=CC=C1C=O)Cl,0.12596601
CCC1=CC=CC(=C1N([C@@H](C)COC)C(=O)CCl)C,0.76289374
C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=CC=C3C(=O)O,0.8953965
CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,0.5964793
COC(=O)NN,0.05551693
CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.5402615
CCCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C,0.49696645
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,0.5681872
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,0.64268464
CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,0.7034067
CC(=O)NC1(CCN(CC1)CC[C@]2(CN(C(=O)CO2)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=CC=C5)F.C(CC(=O)O)C(=O)O,0.5683251
C1CC1N2CCC(CC2)NC(=O)C3=NC4=C(N3CC5=NOC(=C5)C6=CC=C(S6)Cl)C=CC(=C4)C(=O)[O-],0.6035967
CCCOC1=C(C(=C(S1)C(=O)N2CCC(CC2)C3=C(C=CC(=C3)CN)F)C)Br,0.7456473
CCOC(=O)C1=CC=C(C=C1)C2CCC(CC2)NC[C@@H](COC3=CC(=C(C=C3)O)NS(=O)(=O)C)O,0.61069083
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.8403174
CCCCCCCCCCCCCCCCN,0.09523424
CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CCN(C)C)C,0.5941616
CNC(=O)NC(C(Cl)(Cl)Cl)O,0.13780335
CC/C=C\CC/C=C/C(OCC)OCC,0.67676777
C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3,0.5771942
COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,0.5256306
CCCCCCCCCCCCCOS(=O)(=O)[O-],0.22517306
COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.8826765
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,0.3447984
CCOC(C)(C)C,0.0619933
COC=O,0.09869747
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N\O)/CC[C@H]34,0.7606551
CCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,0.20238619
CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0.78335404
CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,0.41909924
C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br,0.9008699
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],0.58441204
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,0.56249857
[O-]Cl(=O)(=O)=O,0.08609915
CCN(C)N=O,0.076800816
CCCCCO,0.060764596
CC(C)OC(=O)C(=C)C,0.047850136
CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],0.5423675
C[C@@H]1CCC[C@@H](N1CCCC(C2=CC=CC=C2)(C3=CC=CC=N3)O)C,0.4990694
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O,0.45172918
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,0.9691423
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,0.8257407
[Ba+2],0.10379003
C1=CC=CC=C1,0.098167434
CC(C)(C1=CC=CC=C1)C2=CC=CC=C2,0.48682538
C1=CC(=C(C=C1C(Cl)(Cl)Cl)Cl)Cl,0.7257697
CCCCC,0.107648596
C(#N)C(=C(C#N)C#N)C#N,0.54014224
COC1=C(C=C(C=C1)C=O)O,0.17317364
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,0.22332989
C1CC2CCCC3C2C(C1)C(=O)C3=O,0.8570932
CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,0.70921403
CN(CCO)CCO,0.036295183
CC1CCCC1,0.34315315
C(SC#N)SC#N,0.83197254
CC[C@H](C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,0.4016887
CC[C@@H](C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,0.4988817
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,0.34621847
COC1=CC=C(C=C1)C2=C(ON=C2C3=CC=C(C=C3)OC)CC(=O)O,0.4842919
CCCCCCCCCCCCCC(=O)OCC(CO)O,0.32389748
COC(=O)C=C,0.047021594
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,0.41435382
CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,0.32473436
CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,0.34766462
C1=CC(=C(C=C1N)C(F)(F)F)[N+](=O)[O-],0.47230372
CCOC(=O)C1=CC(=C(C=C1)O)O,0.48036906
C1CNCCC1(C2=CC=C(C=C2)Cl)O,0.52288514
C1CN(CCN1)C2=CC=CC=C2Cl,0.66962564
C1CN(CCN1)C(=O)C2=CC=CO2,0.14847822
CC(=O)C1=CC(=C(C=C1)O)C(=O)N,0.27178785
CCCC(=O)NC1=CC(=C(C=C1)O)C(=O)C,0.49981254
C1CNCCC1(C2=CC=CC=C2)O,0.35512057
CC1=CC(=C(C=C1)NC(=O)CC(=O)C)C,0.476331
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.33305314
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.72750443
C=CC(=O)OCCOC1=CC=CC=C1,0.8072808
C1=CC=C2C(=C1)C(=NC2=N)N,0.8908112
C(COCCOCCC#N)C#N,0.057564676
C1=CC=C(C=C1)NC(=S)NC2=CC=CC=C2,0.7816552
CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,0.7154722
C1=CC(=CC=C1N)F,0.12017896
CCOC1=CC(=C(C=C1C(=O)C)OCC)OCC,0.5018201
CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)C,0.8236787
CCN(CC)C1=CC(=CC=C1)O,0.595901
CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,0.6249375
CCOCC(C)O,0.07029545
CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,0.55076087
C1=CC=C(C=C1)NN=NC2=CC=CC=C2,0.87458706
C1CC1(C(=O)NC2=C(C=C(C=C2)Cl)Cl)C(=O)O,0.9359344
CC(OC)OC,0.041947376
C1=CC(=CC(=C1)Cl)C2=CC(=CC(=C2)Cl)Cl,0.5046917
CC(C)N(CCO)C(C)C,0.045511637
C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,0.10642546
CCOP(=O)(C(=O)N)[O-],0.100403026
C1=C(C=C(C=C1Cl)Cl)C(=O)Cl,0.4704979
CC(C)NCC(COC1=CC=CC=C1N2C=CC=C2)O,0.45519882
C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,0.9324505
CC1(CO[C@H](CN1)CC(=O)O)C,0.13066329
CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,0.75923866
CCCCCCC1(CCC(=O)O1)C,0.15486462
CCOC(=O)[C@]1([C@H](C2=CC=CC=C2O1)N)C3=CC=CC=C3,0.7786347
CCCCCCCCCCCCCBr,0.10467001
CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,0.79841745
CCCCCCCCCCCCOS(=O)(=O)[O-],0.22970165
CCOC(=O)C1=NOC(C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.3494121
CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,0.61552894
CCCC1=CC=CC=C1,0.14110515
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,0.7223602
CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,0.4316855
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.8989406
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0.7606182
CCCCOC(=O)C1=CC=CC=C1N,0.22916974
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,0.32026944
C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,0.35577938
C1=CC(=C(C=C1N)N)S(=O)(=O)O,0.22923106
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-],0.40691265
CC(C(=O)O)OC1=C(C=CC(=C1)Cl)Cl,0.21150357
CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],0.9408319
C1CCN(C1)CCCl,0.06833289
CC(C)N(C)C,0.078830905
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,0.35103998
C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl,0.94287467
COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,0.78223044
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,0.41478473
C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,0.5836308
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,0.570808
C1=CC=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,0.723359
C1=C(OC(=C1)[N+](=O)[O-])/C=N\NC(=O)C2=CC(=CC(=C2O)[N+](=O)[O-])[N+](=O)[O-],0.70190156
C1=C(C=C(C(=C1Cl)O)S(=O)C2=CC(=CC(=C2O)Cl)Cl)Cl,0.91913736
C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Cl,0.4816609
CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl,0.29437783
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NN,0.63072157
CC(=O)OC1CCC(CC1)C(C)(C)C,0.374068
CC(C)(CCCC1=CCC(CC1)C=O)O,0.4549942
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-],0.57244486
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,0.6279333
COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)OC,0.39716282
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.42709288
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,0.26634264
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3,0.30351514
C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,0.7415906
C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,0.6111113
CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.3775301
C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,0.5181972
C1CC1C(=O)NC2=CC(=C(C=C2)Cl)Cl,0.87833583
C=CC(=O)OCC(COC1=CC=CC=C1)O,0.6405257
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCCC4)CCC5=CC(=O)CC[C@H]35,0.7201861
CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2,0.67122465
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl,0.43785718
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2C)F)C(=O)O,0.3874913
COCCOCC(OC)OC,0.033784594
C1CN(CCN1)C2=CC=CC=C2,0.25116485
CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,0.75590026
CC(C(C1=CC=CC=C1)O)N(C)CCOC(C2=CC=CC=C2)C3=CC=CC=C3,0.6830303
CCN(CC)CCNC(=O)C1=C(C=C(C=C1)Cl)OCC=C,0.43976274
C=CC1CC2CC1C=C2,0.11340603
C1=CC=C2C(=C1)N=C(C(=N2)Cl)Cl,0.68161386
C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,0.9293488
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,0.4715135
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,0.4847727
C(CCC(=O)O)CCN,0.038083475
CCNP(=S)(OC)O/C(=C/C(=O)OC(C)C)/C,0.6721609
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,0.47481957
C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,0.31350428
CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl,0.7455107
C1CCC(CC1)C2CCCCC2,0.07624699
C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,0.9199782
C1=CC=C(C=C1)CCBr,0.092863955
CC(C)(CCl)C(=O)Cl,0.04184956
C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])CN3C=CN=N3,0.3132025
COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl,0.51018167
C1=CC=C(C=C1)CCC=O,0.15037185
C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl,0.47702432
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,0.23582663
CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,0.8185129
CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,0.43231553
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,0.8147269
C(C(=O)O)N,0.032796025
CC1=C(C=CC=C1Cl)Cl,0.18476696
CC(C)COP(=O)(OCC(C)C)OCC(C)C,0.23884702
C1CCCN(CCC1)CCN=C(N)N,0.19817524
C1C[C@@H](CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5,0.6357934
C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0.22293095
