,target10
CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,0.15532863
CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,0.5702614
CCC1(CC(=O)NC(=O)C1)C,0.16257674
COC1=NN(C(=O)S1)CSP(=S)(OC)OC,0.2654193
C1[C@@H]([C@@H]([C@H]([C@@H]1O)/C=C/[C@H](COC2=CC(=CC=C2)Cl)O)C/C=C\CCCC(=O)[O-])O,0.24139655
CC(C)CCOC(=O)C=CC1=CC=C(C=C1)OC,0.2006617
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)Cl,0.62445474
C1CN2CCC1/C(=C(/COC3=CC4=C(C=C3)C5=CC=CC=C5N4)\F)/C2,0.483438
C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,0.15343222
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2Br,0.6657621
C[C@H]1[C@H](CCN1CC2=CC=CC=C2)NC(=O)C3=CC(=C(C=C3OC)NC)Cl,0.24566837
CC1=CC(=CC(=C1)C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)C,0.15238716
CCCCCC1=CC=CO1,0.5806212
C1=CC(=CC=C1OCC(COC(=O)N)O)Cl,0.20240483
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.7442077
CCCCCCCCCCCCCCN1C=C[N+](=C1)C,0.7985311
C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,0.71439666
CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN(C)C)C,0.24190156
CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,0.28202376
CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,0.646406
CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N,0.30408764
C1=CC2=C(C=C1O)OC(=O)S2,0.19209237
CC1(CC(=O)C2=CC=CC=C2C1=O)S(=O)(=O)[O-],0.6020116
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,0.34383652
C1=CC2=C(C=C1S(=O)(=O)O)C(=O)/C(=C\3/C(=O)C4=C(N3)C=CC(=C4)S(=O)(=O)O)/N2,0.2872347
C=CC(=O)OCCN1C(=O)N(C(=O)N(C1=O)CCOC(=O)C=C)CCOC(=O)C=C,0.9050459
C=C[C@H]1CN2CCC1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,0.2835961
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)(O)O)CCC4=C3C=CC(=C4)O,0.1905246
CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.C1=CC=C2C(=C(C(=CC2=C1)C(=O)O)[O-])CC3=C(C(=CC4=CC=CC=C34)C(=O)O)[O-],0.81972235
CCCC[Sn](CCCC)(OC(=O)C)OC(=O)C,0.8497094
C1CCN(CC1)CC2COC3=CC=CC=C3O2,0.27780166
COC1=C(C(=CC(=C1)S(=O)(=O)N)C(=O)NCC2CCCN2CC=C)OC,0.22191025
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O,0.20509948
[C@@H]1([C@@H]([C@H](O[C@H]([C@@H]1O)O)C(=O)N)O)O,0.11489262
CCC(CC1=C(C(=C(C=C1I)I)O)I)C(=O)O,0.15383007
CC(C#CC(C)O)O,0.36293563
COC1=C(C=C(C=C1)N)N,0.76076204
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C\2/C(=O)N=C(S2)N,0.7667732
C1=CC=C(C=C1)C(=O)C2=C(C(=CC=C2)CC(=O)[O-])N,0.40910935
C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,0.2519613
C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,0.13070786
CCC(=NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C)[O-],0.31331465
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)(O)O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,0.4494284
CC(C(=O)OCC[N+](C)(C)C)OC(=O)C.CC(C(=O)OCC[N+](C)(C)C)OC(=O)C.C1=CC2=C(C=CC=C2S(=O)(=O)[O-])C(=C1)S(=O)(=O)[O-],0.32766664
C1=C(C(=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)C(F)(F)F,0.22538488
CC1=C(C(=CC=C1)CC2=CN=CN2)C,0.26202565
COC1=C(C=C(C=C1)CNCC(COC2=CC3=C(C=C2)NC(=O)C=C3)O)OC,0.24788333
CCOC(=O)CN1C=CC=C1C2=NC(=C(S2)C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC,0.6241008
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,0.8160485
C=CCOC1=C(C=C(C=C1)CC(=O)O)Cl,0.3385251
C1=C(NC=N1)C[C@@H](C(=O)O)N,0.14001279
C1=CC(=CC=C1C2=CSC(=N2)NN)N,0.6638684
CCOC1=CC=C(C=C1)[N+](=O)[O-],0.4862499
CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O,0.19813783
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,0.32706693
C1CC(C(CCC(C(CCC(C1Br)Br)Br)Br)Br)Br,0.7705682
CC(C)C[C@H](C(=O)O)NC(=O)[C@H]([C@@H](CC1=CC=CC=C1)N)O,0.22613373
C1N(CSC(=S)N1CC2=CC=CC=C2)CC3=CC=CC=C3,0.6880413
CCCCCCCC#N,0.23155649
CCCOC1=C(C(=C(S1)C(=O)N2CCC(CC2)C3=C(C=CC(=C3)CN)F)C)Br,0.6675955
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.6913004
CC/C=C\CC/C=C/C(OCC)OCC,0.62615764
C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,0.1870226
COC=O,0.27651277
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)NC(=O)[C@@H](CC(=O)NC)N)C(=O)O)C,0.1730485
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N\O)/CC[C@H]34,0.42395425
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)OC2=C(C(=C3C(=C2C)CC[C@@](O3)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)C)/C)/C,0.6170873
C[N+](C)(C)CCCC(=O)OC,0.17882587
CC[C@H](C)[C@@H](C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]3CCC(=O)N3,0.12560703
CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,0.6662945
CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0.7049463
COC1=CC=CC=C1N2CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F,0.49696168
CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,0.24919999
CCNC1(CCCCC1=O)C2=CC=CS2,0.24777995
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,0.29806834
CC(CC1=CC(=C(C=C1OC)Br)OC)N,0.17918636
CCCCCC1=CC2=C(C(=C1)O)C3=C(C=CC(=C3)C)C(O2)(C)C,0.57815284
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)O,0.28521097
CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3,0.2390224
CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,0.12858461
CC(CC1CCCCC1)NC,0.19058706
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC,0.7564191
C1=CC(=C(C=C1C(Cl)(Cl)Cl)Cl)Cl,0.42754993
CCCCC,0.2778557
C1=CC=C(C=C1)C(=O)CBr,0.30900255
C1CC2CCCC3C2C(C1)C(=O)C3=O,0.6102082
CC1CCCC1,0.6194061
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,0.6481313
CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,0.22314332
CC[C@H](C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,0.23664823
C[S+](C)CCC(C(=O)O)N,0.14614046
C1=C(N=C(S1)N)/C(=N\OCC(=O)[O-])/C(=O)N[C@H]2[C@H](N(C2=O)S(=O)(=O)[O-])COC(=O)N,0.35524082
CC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)C,0.28453085
CCCCCCOC(=O)C1=CN=CC=C1,0.1254394
COC1=CC=C(C=C1)C2=C(ON=C2C3=CC=C(C=C3)OC)CC(=O)O,0.24329813
CC(=C1C=CC=CC1=O)NCC2=CC=CC=C2,0.33970702
CCCC(C)(COC(=O)N)COC(=O)NC1CC1,0.20010799
CN1C(=O)CN2CCC3=CC=CC=C3C2C4=C1C=CC(=C4)Cl,0.6285162
C1CSCCS1,0.24485189
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.6800707
C1C(O1)COCCOCC2CO2,0.5579796
CCOC(=O)CC1=CC=CC(=C1)C2=C(C=CC(=C2)CCCCCCC3=CC(=C(C=C3)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)C5=CC(=CC=C5)CC(=O)OCC)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,0.25467038
CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,0.4731503
CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)C,0.44232175
C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N,0.7840632
CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O,0.2800201
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,0.23082411
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,0.7266458
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,0.252695
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,0.5978458
C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,0.1047347
CCCCC1=CN=C(C=C1)C(=O)O,0.14466132
CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(\CCO)/SSCC2CCCO2)/C,0.28384465
CC(C)NCC(COC1=CC=CC=C1N2C=CC=C2)O,0.23348004
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)[S-])O)O)O)O.[Au+],0.11761345
CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,0.62864536
CC1CCCC(N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C,0.18274803
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,0.7208573
CO/N=C(\C1=CSC(=N1)N)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-],0.2825872
CC/C(=C(/CC)\C1=CC=C(C=C1)OP(=O)(O)O)/C2=CC=C(C=C2)OP(=O)(O)O,0.3367314
CCN(CC)CCO[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,0.17192478
COC(CNC(=O)C1=CC=CC=C1OCC(=O)O)C[Hg].O,0.15271428
CC=CC=CCOC(=O)C(C)C,0.58686644
C(C[C@@H](C(=O)O)N)CN,0.17398484
CCN(CC)CCNC(=O)C1=CC=C(C=C1)NS(=O)(=O)C,0.16911532
CC(CC1=CC2=C(C=C1)OCO2)N,0.24754865
C1CC(NC1)C(=O)O,0.1297762
CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,0.15930668
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,0.19592541
CCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.7732624
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,0.1626991
C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,0.3809503
C1(=O)NC(=O)N(C(=O)N1Cl)Cl,0.16778348
C1=CC=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,0.66171956
CCN(CC)CCOC(=O)C1=CN=CC=C1.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.1843202
C(CS(=O)(=O)[O-])CS(=O)(=O)[O-],0.24238415
CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,0.15047981
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2([C@H]([C@H]([C@@H](O2)O)O)O)CO)O)O)O)O,0.112317815
CCOC1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N,0.34385517
CC(C1=CC=CC=C1)NNC(=O)C2=CC=CC=C2,0.5672991
C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Cl,0.29855508
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-],0.30337375
CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0.7217212
CCCCOC(=O)C(=O)NC1=CC=CC(=C1)C2=NNN=N2,0.30277348
C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].[Zn+2],0.247364
CCC(CC(C)CCNCC(CNCC(C)CC(CC)CN)O)CN,0.2676935
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,0.13661478
C(C(CO)OP(=O)([O-])[O-])O,0.14719336
CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O,0.28990486
C=CC(=O)OCC(COC1=CC=CC=C1)O,0.4657663
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,0.1914513
C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)[O-],0.18431517
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,0.27624372
CC1=CC(=C(N1C2=CC=CC(=C2)C(=O)O)C)C(=O)O.C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75,0.2514533
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,0.5882777
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,0.19385284
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)I)N(C)C(=O)C)I,0.11520298
CC(C)(CCl)C(=O)Cl,0.18538833
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CC[C@]34C,0.16733922
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,0.18946613
CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,0.6242077
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,0.62746185
C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O,0.8315106
CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,0.7653333
CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O,0.2654494
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,0.66970307
C1=CC=C2C(=C1)C3=C(N2)C=NC=C3,0.43504256
CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C,0.16295783
CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,0.31911913
CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,0.64118713
CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,0.5113808
C[N+]1(CCN(CC1)CC(C2CCCCC2)(C3=CC=CC=C3)O)C.COS(=O)(=O)[O-],0.3015812
CCCCCCC=C,0.26317564
CCCCCCCCOC1=CC=C(C=C1)C(=O)O,0.63173014
C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,0.6652775
C1CSC2=NC(=O)C(C(=O)N21)CC3=CC=C(C=C3)Cl,0.21164942
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)O,0.21275075
C[N@+]12CCCC[C@@H]1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2,0.23388183
C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4O3,0.3826677
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC(C)(C)CNC(=O)[C@@H](C(C)C)N)C,0.1918044
CC1=CN=C(C=[N+]1[O-])C(=O)O,0.20194672
CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,0.8811042
C(=C\Cl)\Cl,0.24726565
CCCC(=O)OCCC(C)CCC=C(C)C,0.21888444
CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C,0.6456232
CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,0.21585798
C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)OC3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O,0.6121875
C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+],0.34450758
C[C@@H]([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)OCCC(C)(C)O,0.70588905
CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,0.15962471
CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31,0.9004065
CCOC1=C(C=C(C=C1)NC(=O)C)N,0.4093653
C1CNCCC1CCC2=CNC3=CC=CC=C32,0.45521024
CCC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)OC(=O)C)N5CCCCC5)C)C)N6CCCCC6,0.13783361
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,0.6153834
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,0.55772054
C[N+](C)(C)CCO,0.16941689
CC(C1=CC=C(C2=CC=CC=C21)C3CCCCC3)C(=O)O,0.27379698
