,target2
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.2058755
CCCCCCCCCCCCCCN1C=C[N+](=C1)C,0.03741901
[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-],0.19672972
CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O,0.077297874
CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,0.20141649
CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N,0.04882342
CC1=NC2=C(C=C(C=C2)NC(=O)NC3=CC4=C(C=C3)N=C(C=C4N)C)C(=C1)N,0.06842239
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)(O)O)CCC4=C3C=CC(=C4)O,0.99106383
CC1=NC=C(C(=C1O)CN)CO,0.014633296
C[C@H]1C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@@H]2CCN=C(N2)N)CNC(=O)C[C@H](CCCN)N,0.18724252
CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl,0.8649699
CCCC[Sn](CCCC)(OC(=O)C)OC(=O)C,0.2636738
CC(C#CC(C)O)O,0.14382517
CCCCC(CC)COC(=O)C1=CC=CC=C1O,0.015057594
C1=CC=C(C=C1)C(=O)C2=C(C(=CC=C2)CC(=O)[O-])N,0.52773184
C(C(=O)CCl)Cl,0.9916346
C1=CC(=C(C=C1C(F)(F)F)N)S,0.42547783
CC1=C(C(=CC=C1)CC2=CN=CN2)C,0.0157666
C1=CC(=CC=C1C=O)Cl,0.013535834
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,0.74025553
CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,0.94023347
CCC(=O)OC1(CCN(CC1)C)C2=CC=CC=C2,0.021008607
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,0.023047114
CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,0.04944549
CC(=O)NC1(CCN(CC1)CC[C@]2(CN(C(=O)CO2)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=CC=C5)F.C(CC(=O)O)C(=O)O,0.15528652
C1CC1N2CCC(CC2)NC(=O)C3=NC4=C(N3CC5=NOC(=C5)C6=CC=C(S6)Cl)C=CC(=C4)C(=O)[O-],0.15082514
CCCCCCCCCCCCCCCCN,0.009873295
CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CCN(C)C)C,0.03529938
COC1=C(C=CC(=C1)C=C2CCCC(=CC3=CC(=C(C=C3)O)OC)C2=O)O,0.3980597
CCCCCCC/C=C/C=O,0.014089205
CCCCCCCCCCCCCOS(=O)(=O)[O-],0.011876327
COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.7660576
CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0.74920684
C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br,0.45775053
CCCCCC1=CC2=C(C(=C1)O)C3=C(C=CC(=C3)C)C(O2)(C)C,0.107952565
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],0.13344966
C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2SSC3=CC=CC=C3NC(=O)C4=CC=CC=C4,0.83095574
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,0.04375322
C1=CC=C(C=C1)NC2=CC=C(C=C2)N=O,0.9926663
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC,0.51885474
C[C@@H]1CCC[C@@H](N1CCCC(C2=CC=CC=C2)(C3=CC=CC=N3)O)C,0.054346666
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,0.015204064
CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,0.3209
C(SC#N)SC#N,0.99721426
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,0.06121326
CCCCS,0.022902455
COC1=CC=C(C=C1)C2=C(ON=C2C3=CC=C(C=C3)OC)CC(=O)O,0.03901105
CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,0.014776283
CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,0.01951673
C1=CC(=C(C=C1N)C(F)(F)F)[N+](=O)[O-],0.019069014
CCOC(=O)C1=CC(=C(C=C1)O)O,0.014109779
C1CNCCC1(C2=CC=C(C=C2)Cl)O,0.013789818
C1CN(CCN1)C2=CC=CC=C2Cl,0.039098207
C1CN(CCN1)C(=O)C2=CC=CO2,0.014649696
CC(=O)C1=CC(=C(C=C1)O)C(=O)N,0.014346906
CCCC(=O)NC1=CC(=C(C=C1)O)C(=O)C,0.016905678
C1CNCCC1(C2=CC=CC=C2)O,0.012796301
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.17991944
C=CC(=O)OCCOC1=CC=CC=C1,0.84894216
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,0.9814403
C1=CC(=C(C=C1Cl)SC2=C(C=CC(=C2)Cl)O)O,0.9122036
CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)C,0.9811648
C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N,0.73530966
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,0.8282147
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,0.035455357
CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,0.022019172
C1CC1(C(=O)NC2=C(C=C(C=C2)Cl)Cl)C(=O)O,0.23276901
CC1(CO[C@H](CN1)CC(=O)O)C,0.017483171
C(CCCC(=O)O)CCC(=O)O,0.012487718
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,0.65497917
CC1=C(C=CC=C1[N+](=O)[O-])N,0.016420312
CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,0.04732837
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,0.9749356
C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,0.7980961
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.69182944
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,0.16028549
CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-],0.024208186
CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,0.2098963
C1CCN(C1)CCCl,0.015661525
C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl,0.33325326
CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0.29998103
CCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.05380587
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,0.10243335
C1=CC=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,0.8263805
C1=CC(=CC=C1OC2=C(C=C(C=C2)NC(=O)C3=CC(=CC(=C3O)I)I)Cl)Cl,0.9390868
C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Cl,0.027722243
C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,0.12539029
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-],0.06733578
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,0.11352797
COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)OC,0.01793678
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.04536079
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,0.018669108
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3,0.030010343
C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,0.080489464
C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,0.04688112
CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.12305373
C=CC(=O)OCC(COC1=CC=CC=C1)O,0.11483277
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCCC4)CCC5=CC(=O)CC[C@H]35,0.35617924
CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2,0.02704466
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl,0.02119673
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2C)F)C(=O)O,0.029076189
COCCOCC(OC)OC,0.014637916
C1CN(CCN1)C2=CC=CC=C2,0.012430258
CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,0.4054731
C1=CC=C2C(=C1)N=C(C(=N2)Cl)Cl,0.16365264
C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)Cl,0.051842794
C(CCC(=O)O)CCN,0.015572124
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S,0.66978127
CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,0.28114066
CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O,0.7793807
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,0.02205251
C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,0.014136622
CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,0.13822432
CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,0.048250783
C(C(=O)O)N,0.019150741
C1CCCN(CCC1)CCN=C(N)N,0.013236884
C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0.06526386
CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,0.051081885
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,0.7487304
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,0.106594995
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,0.026670115
C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],0.18787088
C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N,0.46024856
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,0.021127071
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,0.016234249
CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,0.9886684
CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,0.07339334
C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,0.6853618
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,0.10124079
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)O,0.5552518
C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,0.013579863
C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,0.990071
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N,0.015315441
CCOC1=NC=C(C(=O)N1)F,0.013663665
C1CC(CCC1=O)(C#N)C2=CC=C(C=C2)F,0.017453374
CC1=CC=C(C=C1)C(C)OC(=O)C2(CCC(C2(C)C)C(=O)O)C.C(CO)NCCO,0.052063294
CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,0.047713984
C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,0.028883826
C1=CC(=C(C(=C1)Cl)CN2C=NC3=C2N=CN=C3N)F,0.02523141
COCCC1=CC=C(C=C1)OCC2CO2,0.01337732
C#CC1=CC=C(C=C1)C2=CC=CC=C2F,0.014748168
C/C=C(/C(=C/C)/C1=CC=C(C=C1)OC(=O)C)\C2=CC=C(C=C2)OC(=O)C,0.34483138
C1C2CN(CC1CN(C2)C(=O)C3=CC=C(C=C3)N)CC4=CC=CC=C4,0.048250835
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O,0.172683
CC1=C(OC(=O)O1)COC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)[C@@H](C4=CC=CC=C4)N)(C)C,0.15338558
CC#C[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H](C4=CC(=O)CC[C@]34C)C)C)O,0.39562586
CCOC(=O)C(=O)CCCCCCl,0.010637068
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)F,0.080137715
CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,0.08695691
C1CCCCCCCCCCC1,0.012058699
C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F,0.11020753
CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],0.08417073
CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,0.97498363
CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl,0.92929596
C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,0.06785568
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,0.97674745
CC(C)(C)C1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],0.47963825
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)SC)C=CC(=C2)F)CC(=O)O,0.14652584
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,0.91330063
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,0.0534795
CCCCCCOC1=CC=C(C2=CC=CC=C21)C(=N)N(CCCC)CCCC,0.032702412
CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C,0.7827604
C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,0.33816406
C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,0.02550341
C[C@H]([C@@H](C(=O)O)N)O,0.015158032
CCNC(=O)/C=C/C1=CC(=CC=C1)Br,0.014880128
CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)C,0.018088581
CCCCCCC1CCCC(=O)O1,0.012924512
CC1C(C(CC(O1)OC2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N6CCOC(C6)OC)O,0.16828975
CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,0.058053035
CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)C,0.40684864
CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,0.0454577
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,0.6317857
C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,0.14198682
CCCCCCCCCCCCC1=CC=C(C=C1)O,0.109931946
C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,0.03720259
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,0.015295528
C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,0.9819916
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0.013913234
CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C,0.017975096
CCCN(CCC1=CC=CS1)[C@H]2CCC3=C(C2)C=CC=C3O,0.029479148
CO/N=C(/C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)\C4=NOCCO4,0.14579801
C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,0.11104289
CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O,0.7775283
C1=CC=C(C=C1)NC2=CC=CC=C2N,0.06956513
C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,0.8016654
CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)NN=C3C=CC=C(C3=O)C4=CC(=CC=C4)C(=O)O)C,0.7689466
C1=CC(=O)NC=C1C(=O)O,0.013605143
CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3,0.024158707
CC1=NC2=C(C=C1)C=CC(=C2)Cl,0.014362922
[CH-]1C=CC=C1.[CH-]1C=CC=C1.Cl[V]Cl,0.063309215
CC1=CN=C(C(=C1OC)C)CSC2=NC3=C(N2)C=C(C=C3)OC,0.036536805
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,0.185533
C/C(=C(\C1=C(C=C(C=C1)Cl)Cl)/OCCOC2=CC=C(C=C2)Cl)/N3C=CN=C3,0.6961617
C1CC2C[C@H]1[C@H]3[C@@H]2CN(C3)NC(=O)C4=CC(=C(C=C4)Cl)S(=O)(=O)N,0.099127024
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,0.7307458
C1=CC=C(C(=C1)C(=O)OCC(CO)O)N,0.014361889
CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,0.024196647
CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl,0.017301489
CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)[C@H](CCSC)NC(=O)C)OC(=O)OCC,0.07035707
CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,0.030792007
CCC1(CC2=CC=CC=C2O1)C3=NCCN3,0.15218002
CN[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,0.9307899
CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2,0.8091836
CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2],0.9800356
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,0.39265385
C1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],0.48023173
CCC1(CC2=CC=CC=C2C1)C3=CN=CN3,0.026729861
C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.053532295
CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,0.28344887
C1=C2C(C(=O)N(C2=CC(=C1F)Cl)C(=O)N)C(=O)C3=CC(=CS3)Cl,0.50427353
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3C24[C@H]1CC[C@@](O3)(OO4)C)C,0.08651517
CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N,0.28142628
C1=CC(=CC=C1[C@@H](C(=O)O)N)O,0.016517019
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O,0.044475082
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,0.048145674
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,0.035109404
C1=CC=C(C=C1)CNC(=O)CCCl,0.014276377
CC(C)CCCC(C)NCCC(C)C,0.011770414
CCCCCCCCCCN1C=C[N+](=C1)C,0.03750894
C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6,0.96673256
C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2,0.9579082
C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)O,0.43329936
CC1=CC(=C(C(=C1O)C)C)O,0.012198573
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,0.36047947
C[C@@H]1CN(C[C@@H](N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42,0.061286625
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,0.06658726
C1=CC=C(C(=C1)C=CC2=CC=C(C=C2)C3=CC=C(C=C3)C=CC4=CC=CC=C4S(=O)(=O)[O-])S(=O)(=O)[O-],0.65769696
CCCCCCCCCCCCN,0.013572717
CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2,0.3089759
