,target9
C[C@@H]1CCC[C@@H](N1CCCC(C2=CC=CC=C2)(C3=CC=CC=N3)O)C,0.23119584
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,0.5027564
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,0.0858732
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,0.4346823
C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,0.124948554
CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,0.10729083
CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,0.10172202
C1=CC(=C(C=C1N)C(F)(F)F)[N+](=O)[O-],0.061970092
CCOC(=O)C1=CC(=C(C=C1)O)O,0.034770425
C1CNCCC1(C2=CC=C(C=C2)Cl)O,0.05226668
C1CN(CCN1)C2=CC=CC=C2Cl,0.355662
C1CN(CCN1)C(=O)C2=CC=CO2,0.08634201
CC(=O)C1=CC(=C(C=C1)O)C(=O)N,0.04293607
CCCC(=O)NC1=CC(=C(C=C1)O)C(=O)C,0.060864292
C1CNCCC1(C2=CC=CC=C2)O,0.056259457
C1=CC(=C(C=C1Cl)SC2=C(C=CC(=C2)Cl)O)O,0.7652905
CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,0.10122628
CC1(CO[C@H](CN1)CC(=O)O)C,0.050045956
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,0.8260961
CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,0.22171097
COC(CNC(=O)C1=CC=CC=C1OCC(=O)O)C[Hg].O,0.119944945
C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,0.7453608
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,0.688439
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.61822426
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0.51947176
B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.9349323
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,0.08214045
C1CCN(C1)CCCl,0.043044176
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,0.3932923
CCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.5100588
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,0.03912527
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,0.21064363
COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)OC,0.07174878
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.23850621
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,0.0965315
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3,0.1818261
C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,0.5134046
C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,0.20115513
CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.11467637
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,0.11847792
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCCC4)CCC5=CC(=O)CC[C@H]35,0.36293608
CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2,0.33782172
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl,0.1048815
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2C)F)C(=O)O,0.14174302
COCCOCC(OC)OC,0.04164666
C1CN(CCN1)C2=CC=CC=C2,0.047797512
CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,0.40991026
C1=CC=C(C=C1)C2=CC=C(C=C2)N,0.9556398
C(CCC(=O)O)CCN,0.050824884
CC1=C(C=CC(=C1)O)O,0.597456
CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O,0.4739031
C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,0.038911115
CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,0.5033075
CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,0.17991558
C(C(=O)O)N,0.064737916
C1CCCN(CCC1)CCN=C(N)N,0.030206002
C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0.0379839
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,0.4951791
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,0.088770874
CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C,0.32721686
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,0.23214059
C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,0.5368403
CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,0.47640327
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,0.36073697
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,0.45331708
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N,0.08568422
CCOC1=NC=C(C(=O)N1)F,0.03408689
C1CC(CCC1=O)(C#N)C2=CC=C(C=C2)F,0.10769908
CC1=CC=C(C=C1)C(C)OC(=O)C2(CCC(C2(C)C)C(=O)O)C.C(CO)NCCO,0.11071256
CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,0.16787057
C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,0.1530615
C1=CC(=C(C(=C1)Cl)CN2C=NC3=C2N=CN=C3N)F,0.12774272
COCCC1=CC=C(C=C1)OCC2CO2,0.094404966
C#CC1=CC=C(C=C1)C2=CC=CC=C2F,0.08776425
C/C=C(/C(=C/C)/C1=CC=C(C=C1)OC(=O)C)\C2=CC=C(C=C2)OC(=O)C,0.6057672
C1C2CN(CC1CN(C2)C(=O)C3=CC=C(C=C3)N)CC4=CC=CC=C4,0.2434877
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O,0.13636471
CC1=C(OC(=O)O1)COC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)[C@@H](C4=CC=CC=C4)N)(C)C,0.10071089
CC#C[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H](C4=CC(=O)CC[C@]34C)C)C)O,0.27737626
CCOC(=O)C(=O)CCCCCCl,0.031719804
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)F,0.44415838
CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,0.47468024
CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,0.4608244
C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F,0.13338955
CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],0.09613258
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,0.21788262
CCCCCCOC1=CC=C(C2=CC=CC=C21)C(=N)N(CCCC)CCCC,0.2268942
CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C,0.54429936
C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,0.08340078
C[C@H]([C@@H](C(=O)O)N)O,0.04511949
CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)C,0.05901802
CC1C(C(CC(O1)OC2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N6CCOC(C6)OC)O,0.13208686
CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,0.14959377
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,0.10601023
C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,0.5132053
CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O,0.46385694
C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,0.83039063
CSCCCN=C=S,0.88006306
CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)NN=C3C=CC=C(C3=O)C4=CC(=CC=C4)C(=O)O)C,0.5167015
C1=CC(=O)NC=C1C(=O)O,0.049220636
CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3,0.24176112
CC1=NC2=C(C=C1)C=CC(=C2)Cl,0.058101997
CC1=CN=C(C(=C1OC)C)CSC2=NC3=C(N2)C=C(C=C3)OC,0.21254994
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,0.09510984
C/C(=C(\C1=C(C=C(C=C1)Cl)Cl)/OCCOC2=CC=C(C=C2)Cl)/N3C=CN=C3,0.5347716
C1CC2C[C@H]1[C@H]3[C@@H]2CN(C3)NC(=O)C4=CC(=C(C=C4)Cl)S(=O)(=O)N,0.13859096
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,0.54708534
C1=CC=C(C(=C1)C(=O)OCC(CO)O)N,0.04954342
CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,0.19991376
CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl,0.12129047
CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)[C@H](CCSC)NC(=O)C)OC(=O)OCC,0.07906444
CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,0.21690005
CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl,0.4248232
C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.20108719
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3C24[C@H]1CC[C@@](O3)(OO4)C)C,0.06771603
C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,0.8937582
C1=CC(=CC=C1[C@@H](C(=O)O)N)O,0.04907326
CCN(CC)CCOC1=CC=C(C=C1)C(CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O,0.13491698
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,0.20730163
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,0.15030423
C1=CC=C(C=C1)CNC(=O)CCCl,0.066533834
CC(C)CCCC(C)NCCC(C)C,0.03082418
C1=CC(=CC=C1C(=O)C2=C(C(=C(C=C2)O)O)O)O,0.9285565
CC1=CC(=C(C(=C1O)C)C)O,0.039447453
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,0.41407305
C[C@@H]1CN(C[C@@H](N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42,0.20772754
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,0.120892294
CC1=C(C(C(=C(N1)C)C(=O)OCCC2=CC=C(C=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC(=CC=C6)[N+](=O)[O-])C(=O)OC,0.21725765
CCCC[Sn](CCCC)(CCCC)OC(=O)C(=C)C,0.7779475
CCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(C)C,0.16055998
CCCCN(CCCC)C(C1=CC=C(C=C1)OC)C(=O)N,0.07497977
CC1=CC=CC=C1CNC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.31025055
CC(=O)O[Hg]C1=CC=CC=C1,0.9965364
C1=CC(=C(C=C1[C@H](CN)O)O)O,0.03253341
COC(=O)N=NC=C1C=[N+](C2=CC=CC=C2N1O)[O-],0.2307201
CC(C)(C(Cl)(Cl)Cl)O,0.037156876
C1=CC=C2C(=C1)C(=O)N(C(=O)N2)CCCl,0.12386779
CCN1CCC2(CC1)COC3=CC4=C(C=C23)N(CC4)C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C,0.59527344
CC1=C(C=C2C(=C1)CCN2C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C)C(F)(F)F,0.71234334
CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,0.87295675
CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,0.72357404
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,0.07880562
C(C(C(=O)O)N)S,0.046939
CN1C2=NC(=NC=C2CN(C1=O)C3=CC=CC=C3Br)NC4=CC5=C(C=C4)OC(CO5)CO,0.8752736
CC1=NC=C(C(=N1)N)CN(/C(=C(\SS/C(=C(\N(C=O)CC2=CN=C(N=C2N)C)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O,0.21024184
[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,0.6779175
CC(=O)NO,0.0717497
CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)[C@H](C8(C)C)CCC(=O)N)[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],0.0638417
CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0.5069097
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,0.50186175
CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,0.12635167
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,0.9016564
C1=CC=C(C=C1)NC(=O)CCl,0.61168414
CC1=C(N=CN1)C2=CC=C(C=C2)Cl,0.119071186
C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,0.5133787
C1COCCN1CCN2C=NC=C2[N+](=O)[O-],0.08262056
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O,0.1402289
CCOC(=O)C(=O)CCC1=CC=CC=C1,0.07382469
CCOC(=O)C(=O)C1=CSC(=N1)NC=O,0.064943954
CO/N=C(\C1=CSC(=N1)NC(=O)CCl)/C(=O)O,0.5161521
CCN1CCCC1CNC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,0.22886404
CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,0.13482742
CC1([C@H]([C@@H](C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCN4CCCC4)C5=CC=CC=C5)C,0.1600282
CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,0.54602706
CC(C)OC(=O)NNC1=C(C=CC(=C1)C2=CC=CC=C2)OC,0.66333675
C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCF,0.13583618
CN1CCC[C@@H]1C2=CN=CC=C2,0.092353895
CCCC1CCCCN1,0.055736456
COC(=O)C1=C(N=C(C(=N1)Cl)Cl)N,0.6038741
CC(=O)OCC[N+](C)(C)C,0.04078902
C1=CC=C(C=C1)CCCC(=O)[O-],0.049703225
CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)NC3=CC=CC=N3,0.19929737
C[C@H]1C=CC=C2CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](CC=C([C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C8CCCCC8)C)O,0.433887
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,0.20315933
CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,0.07734181
CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC,0.11339566
COC1=C2CCCCC(C2=NC=C1)S(=O)C3=NC4=CC=CC=C4N3,0.49955004
CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C,0.16741434
CCCC1=CC(=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)COC3=C(C=C(C=C3)CCC)OC)OC,0.45286506
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=O,0.07782315
CCC(=O)N(C1CCNCC1)C2=CC=CC=C2,0.124830715
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CBr)F,0.1769194
C1=CC=C(C=C1)N2C(=O)C=CC2=O,0.5378205
CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,0.074616626
C(/C=C/C(=O)O)N,0.0388918
C[N+](CCCl)(CCCl)[O-],0.043876234
CCCC[Sn](CCCC)(CCCC)OC(=O)C=C,0.77256143
CN1CCC(C(C1)C(=O)C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O,0.16707551
CCCCCCCC/C=C\CCCCCCCCN,0.05153579
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.6385904
CC(=CC[C@@H]1[C@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)NC(=O)CCl)OC)C,0.9077732
C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,0.8050874
CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl,0.63745207
C1=CC=C(C=C1)C=C[N+](=O)[O-],0.9561101
COP(=O)(OC)O/C(=C\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl,0.5511382
CCCCCCCC[N+](C)(C)CCCCCCCC,0.37930262
CNC[C@@H](C1=CC(=C(C=C1)O)O)O,0.040742468
CCN(CC)CCNC(=O)C1C(=C(N=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C(C(C(=O)O)O)C(=O)O,0.19559374
CC(C)C(=O)NC1=CC=CC(=C1)C2CN3CCSC3=N2,0.1355536
CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3,0.14380834
CC(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0.04524923
CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,0.11395146
CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C(=O)O,0.19111162
CCC(=O)O[C@H]1CCC2C3CCC4([C@H](CCC4C3CCC2=C1)OC(=O)CC)C,0.1766293
COC1=C(C=C2C(=C1)CCC2=O)OC,0.07329685
C1CNCCC1N2C3=CC=CC=C3NC2=O,0.081288405
C1CNCCC1N2C3=C(C=C(C=C3)Cl)NC2=O,0.090458974
C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,0.8478424
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,0.42987224
