,target5
CCCCCCOC1=CC=CC=C1C(=O)O,0.29978874
COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F,0.9506164
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,0.29267952
C1CC(C(CCC(C(CCC(C1Br)Br)Br)Br)Br)Br,0.6309071
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,0.56009156
CC(=O)NC1(CCN(CC1)CC[C@]2(CN(C(=O)CO2)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=CC=C5)F.C(CC(=O)O)C(=O)O,0.29679382
CC(C)N1CCC(CC1)NC(=O)C2=CC3=CC(=NC=C3N2CC(=O)NC4=NC=C(C=C4)Cl)OCCOC,0.5555161
CCCOC1=C(C(=C(S1)C(=O)N2CCC(CC2)C3=C(C=CC(=C3)CN)F)C)Br,0.40316197
CCOC(=O)C1=CC=C(C=C1)C2CCC(CC2)NC[C@@H](COC3=CC(=C(C=C3)O)NS(=O)(=O)C)O,0.29127225
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.401368
CCCCCCCCCCCCCCCCN,0.2969891
CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CCN(C)C)C,0.28611445
COC1=C(C=CC(=C1)C=C2CCCC(=CC3=CC(=C(C=C3)O)OC)C2=O)O,0.69773823
C1=CC=C(C=C1)C(=O)OCCCCCOC(=O)C2=CC=CC=C2,0.32148725
COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,0.29206657
[O-]S(=O)(=O)[O-].[Na+].[Na+],0.29946545
COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.74346244
CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2,0.66092616
CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,0.5626754
CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0.303592
CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,0.31400687
CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,0.30627128
C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br,0.3504078
CCN(CC)O,0.30145553
CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,0.8732937
CCCCCC1=CC2=C(C(=C1)O)C3=C(C=CC(=C3)C)C(O2)(C)C,0.65765345
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)O,0.5994865
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],0.2903817
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,0.29267716
CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,0.734016
C1CCCN(CCC1)N=O,0.29545397
CC(=O)CC(=O)OC(C)(C)C,0.28730616
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC,0.58264416
C[C@@H]1CCC[C@@H](N1CCCC(C2=CC=CC=C2)(C3=CC=CC=N3)O)C,0.3010882
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,0.51237565
C1=CC(=CC=C1C2=CC=C(C=C2)N)N,0.981122
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,0.4157925
CCOC(=O)CP(=O)(OCC)OCC,0.29509476
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,0.30297428
C=CC(=O)NCNC(=O)C=C,0.30751532
C(SC#N)SC#N,0.9922965
C1=CC=C(C=C1)C2=CC=CC=C2N,0.3257623
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,0.5675197
CC[C@H](C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,0.2841744
COC1=CC=C(C=C1)CC=C,0.29682532
C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2=O)CO)O,0.6452651
CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,0.3034634
CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,0.29330197
C1=CC(=C(C=C1N)C(F)(F)F)[N+](=O)[O-],0.28765622
CCOC(=O)C1=CC(=C(C=C1)O)O,0.2870389
C1CNCCC1(C2=CC=C(C=C2)Cl)O,0.29747057
C1CN(CCN1)C2=CC=CC=C2Cl,0.32520565
C1CN(CCN1)C(=O)C2=CC=CO2,0.31069145
CC(=O)C1=CC(=C(C=C1)O)C(=O)N,0.28527156
CCCC(=O)NC1=CC(=C(C=C1)O)C(=O)C,0.29281077
C1CNCCC1(C2=CC=CC=C2)O,0.31135508
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.30445892
CC[Sn](CC)(CC)Br,0.9720766
C=CC(=O)OCCOC1=CC=CC=C1,0.50085235
CCC(C)(C)C1CCC(CC1)O,0.29165623
C1CN2C(=O)[C@H](N=C(C3=C2C1=CC=C3)C4=CC=CC=C4F)NC(=O)C5=CC6=CC=CC=C6N5,0.55761933
C1CN2C(=O)[C@@H](N=C(C3=C2C1=CC=C3)C4=CC=CC=C4F)NC(=O)C5=CC6=CC=CC=C6N5,0.99118644
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,0.7524559
C1=CC(=C(C=C1Cl)SC2=C(C=CC(=C2)Cl)O)O,0.67607474
CCOC1=CC(=C(C=C1C(=O)C)OCC)OCC,0.30309254
C(CO)NN,0.30060655
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,0.29751596
CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,0.30207005
CCC1=CC=C(C=C1)C(C2=CC=C(C=C2)CC)C(Cl)Cl,0.56940264
CCOC1=CC=C(C=C1)NC(=O)N,0.2880836
C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,0.67789376
CCCCC1=CN=C(C=C1)C(=O)O,0.3017436
CC1(CO[C@H](CN1)CC(=O)O)C,0.28585437
CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,0.2919402
CCOC(=O)[C@]1([C@H](C2=CC=CC=C2O1)N)C3=CC=CC=C3,0.40079653
CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,0.40840024
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,0.62427944
CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,0.6346482
CC1=C(C=CC(=C1)[N+](=O)[O-])N,0.30066276
CC1=C(C=CC=C1[N+](=O)[O-])N,0.29978648
CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,0.29125738
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,0.569235
C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,0.43922767
C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,0.59589523
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.7347819
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0.5577627
CCN(CC)CCNC(=O)C1=CC=C(C=C1)NS(=O)(=O)C,0.28745773
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,0.30892837
C1CCN(C1)CCCl,0.30025092
CN(C)CCCNCCCN,0.30573896
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,0.58737224
COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,0.3008604
CCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.5576053
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,0.29736418
C1=CC(=CC=C1OC2=C(C=C(C=C2)NC(=O)C3=CC(=CC(=C3O)I)I)Cl)Cl,0.67580587
CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C,0.29975027
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,0.28982493
COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)OC,0.28963837
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.2925138
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,0.2976876
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3,0.3001676
C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,0.30463064
C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,0.28509194
CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.29659304
C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,0.28975794
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,0.30273002
CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,0.6409004
C1CC1C(=O)NC2=CC(=C(C=C2)Cl)Cl,0.5447742
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCCC4)CCC5=CC(=O)CC[C@H]35,0.31024152
CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2,0.31908628
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl,0.30289173
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2C)F)C(=O)O,0.29443175
COCCOCC(OC)OC,0.29919475
C1CN(CCN1)C2=CC=CC=C2,0.31096056
CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,0.30709535
CCOC(=O)C1=CC=C(C=C1)NC(=O)CN2CCCCC2,0.331385
CC(C(C1=CC=CC=C1)O)N(C)CCOC(C2=CC=CC=C2)C3=CC=CC=C3,0.3028523
CC(=O)O[C@@H]1[C@H]2[C@H]([C@@H](C(=O)O2)OC(=O)C)OC1=O,0.31029028
C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl,0.5374513
C1=C(C=C(C(=C1Cl)Cl)O)Cl,0.67939687
CC1=CC(=C(N1C2=CC=CC(=C2)C(=O)O)C)C(=O)O.C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75,0.3196213
C(CCC(=O)O)CCN,0.2940064
CC1CCCCC1NC(=O)NC2=CC=CC=C2,0.5741689
CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,0.27941126
CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O,0.6826504
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,0.313446
C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,0.28364238
C(Cl)(Cl)Cl,0.30049378
CC(C)(CCl)C(=O)Cl,0.292951
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CC[C@]34C,0.722783
COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl,0.30911463
CC(C)C1=C(C=C(C=C1)C(=O)N=C(N)N)S(=O)(=O)C,0.2802007
C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl,0.2928171
CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,0.30358842
CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,0.28579322
CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2C[C@H](O[C@H](C2)C)C,0.5536723
C(C(=O)O)N,0.29702684
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(=O)O)Cl,0.4259891
C1CCCN(CCC1)CCN=C(N)N,0.29075024
C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0.30051583
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,0.29605395
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,0.45171398
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,0.28952113
C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,0.29984623
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,0.7133186
C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],0.2919134
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,0.32053202
CN1CCN(CC1)C2=NC3=C(CC4=CC=CC=C42)C=CC(=C3)F,0.2945767
C=CCCC(=O)O,0.29781985
CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,0.6186638
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O,0.3243701
CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,0.572205
C1=CC(=CC=C1C(CN)O)O,0.2989239
CCCCCCCCN1C(=O)C=CS1,0.6859673
CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,0.4948348
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,0.29266766
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,0.27138478
CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,0.70156145
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,0.37534538
CCOP(=O)(OCC)OP(=O)(OCC)OCC,0.29461566
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC(C)(C)CNC(=O)[C@@H](C(C)C)N)C,0.3055144
CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,0.82305264
C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,0.9924839
C1=CC(=C(C=C1Cl)[N+](=O)[O-])N,0.5505806
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N,0.30593574
CCOC1=NC=C(C(=O)N1)F,0.28746957
C1CC(CCC1=O)(C#N)C2=CC=C(C=C2)F,0.30098882
CC1=CC=C(C=C1)C(C)OC(=O)C2(CCC(C2(C)C)C(=O)O)C.C(CO)NCCO,0.28393602
CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,0.2869193
C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,0.29759622
C1=CC(=C(C(=C1)Cl)CN2C=NC3=C2N=CN=C3N)F,0.29107594
COCCC1=CC=C(C=C1)OCC2CO2,0.32669628
C#CC1=CC=C(C=C1)C2=CC=CC=C2F,0.30813655
CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,0.52806896
CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C,0.5191513
CCC(=O)OC(C)(C)C1CCC(=CC1)C,0.29525623
CC(=C)O[Si](C=C)(OC(=C)C)OC(=C)C,0.29953212
C/C=C(/C(=C/C)/C1=CC=C(C=C1)OC(=O)C)\C2=CC=C(C=C2)OC(=O)C,0.3530044
C1C2CN(CC1CN(C2)C(=O)C3=CC=C(C=C3)N)CC4=CC=CC=C4,0.28539628
CC(C)(C)C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,0.31980878
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O,0.29324228
CC1=C(OC(=O)O1)COC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)[C@@H](C4=CC=CC=C4)N)(C)C,0.29936543
CC#C[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H](C4=CC(=O)CC[C@]34C)C)C)O,0.3014437
CCOC(=O)C(=O)CCCCCCl,0.29351538
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)F,0.30719
CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,0.2950971
