,target12
CC=CC=CCOC(=O)C(C)C,0.15697032
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.778572
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0.5713993
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,0.4625465
C1CCN(C1)CCCl,0.05703805
C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl,0.77967215
CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0.8537542
CCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.5481719
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,0.37581286
CC1=C(C(=O)OC2=C1C=CC(=C2)OP(=O)(OCCCl)OCCCl)Cl,0.2654377
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-],0.38333416
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,0.42875743
COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)OC,0.11700525
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,0.2584317
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,0.14871636
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3,0.2779297
C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,0.55925107
C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,0.41306642
CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,0.40064445
CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,0.7259983
C1CC1C(=O)NC2=CC(=C(C=C2)Cl)Cl,0.5370116
C=CC(=O)OCC(COC1=CC=CC=C1)O,0.3086681
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCCC4)CCC5=CC(=O)CC[C@H]35,0.57765263
CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2,0.29448235
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl,0.1687755
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2C)F)C(=O)O,0.2825841
COCCOCC(OC)OC,0.043133546
C1CN(CCN1)C2=CC=CC=C2,0.06166485
CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,0.6021279
C1=CC(=C(C(=C1O)Cl)Cl)Cl,0.48097953
C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],0.16573603
C1=C(C=C(C(=C1Cl)Cl)O)Cl,0.7473671
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,0.30940735
C(CCC(=O)O)CCN,0.04728566
CC1=C(C=CC(=C1)O)O,0.34180987
CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O,0.93019396
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,0.64094394
C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,0.08304121
C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])CN3C=CN=N3,0.41012737
COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl,0.29845485
CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,0.595423
CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,0.36350074
CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2C[C@H](O[C@H](C2)C)C,0.77711576
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,0.43789765
C(C(=O)O)N,0.07303326
C1CCCN(CCC1)CCN=C(N)N,0.039977923
CC(C)C1=CC(=C(C=C1)O)C(C)C,0.4873761
C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0.37281936
CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,0.830158
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,0.8384823
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,0.3415052
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,0.77887094
C1=CC=C2C(=C1)C3=C(N2)C=NC=C3,0.45935526
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,0.1534049
C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,0.641747
CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,0.7229482
CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,0.495754
CC(=O)C1=C(C(=C(C=C1)Cl)Cl)Cl,0.060983766
CCCCCCCCOC1=CC=C(C=C1)C(=O)O,0.56317586
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,0.6009475
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,0.6542569
C1=CC(=C(C=C1NC(=O)N)Cl)Cl,0.46798
C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,0.9807941
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N,0.08199409
CCOC1=NC=C(C(=O)N1)F,0.034760255
C1CC(CCC1=O)(C#N)C2=CC=C(C=C2)F,0.12830226
CC1=CC=C(C=C1)C(C)OC(=O)C2(CCC(C2(C)C)C(=O)O)C.C(CO)NCCO,0.40339023
CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,0.34689036
C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,0.3651505
C1=CC(=C(C(=C1)Cl)CN2C=NC3=C2N=CN=C3N)F,0.26610926
COCCC1=CC=C(C=C1)OCC2CO2,0.046392716
C#CC1=CC=C(C=C1)C2=CC=CC=C2F,0.103602715
CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,0.8313183
CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C,0.779882
C/C=C(/C(=C/C)/C1=CC=C(C=C1)OC(=O)C)\C2=CC=C(C=C2)OC(=O)C,0.89622396
C1C2CN(CC1CN(C2)C(=O)C3=CC=C(C=C3)N)CC4=CC=CC=C4,0.30599043
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O,0.42503113
CC1=C(OC(=O)O1)COC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)[C@@H](C4=CC=CC=C4)N)(C)C,0.43192372
CC#C[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H](C4=CC(=O)CC[C@]34C)C)C)O,0.60312593
CCOC(=O)C(=O)CCCCCCl,0.033013787
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)F,0.5111205
CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,0.55384076
CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,0.8394521
CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,0.4720821
C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F,0.36753413
CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],0.38345984
CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31,0.92735064
CC(=O)C1=CC=C(C=C1)OCC(=O)N2CCCCC2,0.2097904
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,0.5672419
CC(C)(C1=CC(=C(C(=C1)Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl,0.90923506
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,0.8077231
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)SC)C=CC(=C2)F)CC(=O)O,0.6186344
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,0.3330785
CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,0.25362355
C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,0.48775172
CCCCCCOC1=CC=C(C2=CC=CC=C21)C(=N)N(CCCC)CCCC,0.3010315
CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C,0.83911294
CCOC(=O)COC1=CC2=C(CCC(C2)NCC(C3=CC(=CC=C3)Cl)O)C=C1,0.39853907
C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,0.769626
C1=CC2=C(C(=C1)O)N=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.8385521
C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,0.18347263
C[C@H]([C@@H](C(=O)O)N)O,0.035289664
CN(C)C1=CC=C(C=C1)SC#N,0.33850384
CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)C,0.104896635
CC1C(C(CC(O1)OC2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N6CCOC(C6)OC)O,0.46974707
CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,0.3590217
CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl,0.9622138
C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2)O)O)O)O,0.90800875
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,0.83536536
CCCCCCCCCCCCC1=CC=C(C=C1)O,0.44360435
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,0.081059456
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0.10144999
CO/N=C(/C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)\C4=NOCCO4,0.84972906
C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,0.5874442
CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O,0.9289388
C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,0.67064804
CC(=O)OC1=C(C=C(C=C1)[N+](=O)[O-])CCl,0.7189047
CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)NN=C3C=CC=C(C3=O)C4=CC(=CC=C4)C(=O)O)C,0.8322372
C1=CC(=O)NC=C1C(=O)O,0.030574687
CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3,0.22825935
CC1=NC2=C(C=C1)C=CC(=C2)Cl,0.057526942
C1=CC=C(C=C1)C(=O)NO,0.028565295
[CH-]1C=CC=C1.[CH-]1C=CC=C1.Cl[V]Cl,0.51957697
CC1=CN=C(C(=C1OC)C)CSC2=NC3=C(N2)C=C(C=C3)OC,0.3952937
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,0.46863082
C/C(=C(\C1=C(C=C(C=C1)Cl)Cl)/OCCOC2=CC=C(C=C2)Cl)/N3C=CN=C3,0.82161146
C1CC2C[C@H]1[C@H]3[C@@H]2CN(C3)NC(=O)C4=CC(=C(C=C4)Cl)S(=O)(=O)N,0.37725034
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,0.82570076
C1=CC=C(C(=C1)C(=O)OCC(CO)O)N,0.043542415
CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,0.2545915
CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl,0.11758797
CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)[C@H](CCSC)NC(=O)C)OC(=O)OCC,0.34472266
CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,0.39191464
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,0.5698433
CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,0.46421674
COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,0.63595414
COC1=CC(=C(C=C1)C(=O)C2=C(C=C(C=C2)OC)O)O,0.6666904
C1=CC=C(C=C1)C(=CC=O)C2=CC=CC=C2,0.7994253
C1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],0.9014171
C1=C2C(=C(C(=C1Br)O)Br)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)Br)O)Br,0.8416299
C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.3970962
CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,0.9043429
C1CCC(C1)(C2=CC3=C(C=C2)[C@@H]([C@H](CO3)CC4=CC=C(C=C4)C5=CC=CC=C5)O)C(=O)O,0.59329677
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=CC4=C3C=CN4CCC(=O)O,0.7098869
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3C24[C@H]1CC[C@@](O3)(OO4)C)C,0.37700492
CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N,0.9059021
C1=CC(=CC=C1[C@@H](C(=O)O)N)O,0.07144109
CCN(CC)CCOC1=CC=C(C=C1)C(CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O,0.37597075
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,0.45323208
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,0.41797692
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4,0.33957115
C1=CC=C(C=C1)CNC(=O)CCCl,0.043234993
CC(C)CCCC(C)NCCC(C)C,0.042124394
CCCCCCCCCCN1C=C[N+](=C1)C,0.7726177
C1=CC=C(C=C1)NC2=CC=C(C=C2)[N+](=O)[O-],0.74136966
CCCCCCCCCCCCCCC(C(=O)O)Br,0.6661904
C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O,0.566414
C1=CC(=CC=C1O)SC2=CC=C(C=C2)O,0.6942311
C1=CC=C(C=C1)NC2=CC=C(C=C2)O,0.5425336
CC1=CC(=C(C(=C1O)C)C)O,0.0285664
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,0.58714235
C(CCl)NC(=O)N(CCCl)N=O,0.16556859
C[C@@H]1CN(C[C@@H](N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42,0.35309947
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,0.31728116
CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],0.10568378
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl,0.9065215
CCCCCCCCCCCCN,0.055106625
